,height,weight,label,0
4991,0.935,0.66,normal,normal
4992,0.98,0.55,thin,thin
4993,0.655,0.71,fat,fat
4994,0.785,0.79,fat,fat
4995,0.815,0.51,normal,normal
4996,0.905,0.46,thin,thin
4997,0.74,0.71,fat,fat
4998,0.62,0.4,fat,fat
4999,0.885,0.51,thin,thin
5000,0.895,0.49,thin,thin
5001,0.835,0.66,normal,normal
5002,0.63,0.61,fat,fat
5003,0.765,0.48,normal,normal
5004,0.95,0.42,thin,thin
5005,0.805,0.35,thin,thin
5006,0.94,0.36,thin,thin
5007,0.685,0.56,fat,fat
5008,0.975,0.47,thin,thin
5009,0.87,0.43,thin,thin
5010,0.995,0.61,thin,thin
5011,0.905,0.59,thin,thin
5012,0.99,0.49,thin,thin
5013,0.845,0.36,thin,thin
5014,0.905,0.71,normal,normal
5015,0.865,0.72,normal,normal
5016,0.84,0.65,normal,normal
5017,0.855,0.7,normal,normal
5018,0.765,0.68,fat,fat
5019,0.83,0.66,normal,normal
5020,0.725,0.8,fat,fat
5021,0.885,0.6,normal,normal
5022,0.78,0.64,fat,fat
5023,0.615,0.66,fat,fat
5024,0.75,0.35,thin,thin
5025,0.725,0.72,fat,fat
5026,0.885,0.63,normal,normal
5027,0.87,0.53,thin,thin
5028,0.98,0.77,normal,normal
5029,0.935,0.48,thin,thin
5030,0.855,0.39,thin,thin
5031,0.815,0.36,thin,thin
5032,0.7,0.57,fat,fat
5033,0.995,0.8,normal,normal
5034,0.945,0.41,thin,thin
5035,0.75,0.68,fat,fat
5036,0.665,0.39,normal,normal
5037,0.985,0.69,thin,thin
5038,0.72,0.46,normal,normal
5039,0.96,0.48,thin,thin
5040,0.875,0.38,thin,thin
5041,1.0,0.53,thin,thin
5042,0.74,0.57,fat,fat
5043,0.695,0.6,fat,fat
5044,0.74,0.38,thin,thin
5045,0.685,0.63,fat,fat
5046,0.675,0.8,fat,fat
5047,0.9,0.42,thin,thin
5048,0.85,0.63,normal,normal
5049,0.61,0.57,fat,fat
5050,0.98,0.67,thin,thin
5051,0.735,0.68,fat,fat
5052,0.625,0.62,fat,fat
5053,0.61,0.67,fat,fat
5054,0.735,0.36,thin,thin
5055,0.835,0.78,fat,fat
5056,0.86,0.57,normal,normal
5057,0.735,0.55,fat,fat
5058,0.745,0.66,fat,fat
5059,0.67,0.78,fat,fat
5060,0.94,0.38,thin,thin
5061,0.785,0.67,fat,fat
5062,0.85,0.48,thin,thin
5063,0.92,0.74,normal,normal
5064,0.89,0.71,normal,normal
5065,0.675,0.74,fat,fat
5066,0.625,0.7,fat,fat
5067,0.71,0.53,fat,fat
5068,0.75,0.58,fat,fat
5069,0.87,0.55,thin,thin
5070,0.87,0.55,thin,thin
5071,0.76,0.55,normal,normal
5072,0.955,0.42,thin,thin
5073,0.985,0.39,thin,thin
5074,0.67,0.71,fat,fat
5075,0.945,0.41,thin,thin
5076,0.75,0.54,normal,normal
5077,0.695,0.65,fat,fat
5078,0.91,0.51,thin,thin
5079,0.615,0.8,fat,fat
5080,0.885,0.71,normal,normal
5081,0.89,0.54,thin,thin
5082,0.68,0.78,fat,fat
5083,0.965,0.54,thin,thin
5084,0.62,0.57,fat,fat
5085,0.665,0.48,fat,fat
5086,0.985,0.62,thin,thin
5087,0.65,0.62,fat,fat
5088,0.615,0.53,fat,fat
5089,0.895,0.56,thin,thin
5090,0.685,0.65,fat,fat
5091,0.925,0.54,thin,thin
5092,0.94,0.71,normal,normal
5093,0.63,0.71,fat,fat
5094,0.94,0.51,thin,thin
5095,0.725,0.57,fat,fat
5096,0.64,0.72,fat,fat
5097,0.88,0.39,thin,thin
5098,0.92,0.62,thin,thin
5099,0.84,0.6,normal,normal
5100,0.76,0.72,fat,fat
5101,0.865,0.65,normal,normal
5102,0.655,0.67,fat,fat
5103,0.8,0.52,normal,normal
5104,0.68,0.41,normal,normal
5105,0.76,0.64,fat,fat
5106,0.915,0.54,thin,thin
5107,0.845,0.38,thin,thin
5108,0.895,0.76,normal,normal
5109,0.7,0.78,fat,fat
5110,0.885,0.47,thin,thin
5111,0.62,0.53,fat,fat
5112,0.62,0.38,normal,normal
5113,0.91,0.53,thin,thin
5114,0.935,0.67,normal,normal
5115,0.655,0.37,normal,normal
5116,0.975,0.56,thin,thin
5117,0.79,0.6,normal,normal
5118,0.93,0.48,thin,thin
5119,0.845,0.74,fat,fat
5120,0.62,0.8,fat,fat
5121,0.805,0.58,normal,normal
5122,0.835,0.55,normal,normal
5123,0.605,0.7,fat,fat
5124,0.995,0.69,thin,thin
5125,0.745,0.67,fat,fat
5126,0.905,0.7,normal,normal
5127,0.66,0.7,fat,fat
5128,0.75,0.45,normal,normal
5129,0.665,0.65,fat,fat
5130,0.725,0.66,fat,fat
5131,0.785,0.78,fat,fat
5132,0.605,0.45,fat,fat
5133,0.92,0.59,thin,thin
5134,0.61,0.38,fat,fat
5135,0.685,0.51,fat,fat
5136,0.69,0.67,fat,fat
5137,0.63,0.36,normal,normal
5138,0.745,0.58,fat,fat
5139,0.625,0.47,fat,fat
5140,0.825,0.62,normal,normal
5141,0.775,0.71,fat,fat
5142,0.805,0.65,fat,normal
5143,0.83,0.64,normal,normal
5144,0.835,0.69,normal,normal
5145,0.73,0.71,fat,fat
5146,0.66,0.45,fat,fat
5147,0.975,0.61,thin,thin
5148,0.99,0.67,thin,thin
5149,0.665,0.75,fat,fat
5150,0.645,0.79,fat,fat
5151,0.695,0.75,fat,fat
5152,0.89,0.61,normal,normal
5153,0.765,0.57,normal,normal
5154,0.645,0.4,normal,normal
5155,0.635,0.78,fat,fat
5156,0.655,0.59,fat,fat
5157,0.985,0.46,thin,thin
5158,0.775,0.35,thin,thin
5159,0.85,0.69,normal,normal
5160,0.97,0.71,normal,normal
5161,0.835,0.67,normal,normal
5162,0.93,0.46,thin,thin
5163,0.75,0.73,fat,fat
5164,0.68,0.52,fat,fat
5165,0.95,0.73,normal,normal
5166,0.83,0.52,normal,normal
5167,0.98,0.52,thin,thin
5168,0.715,0.63,fat,fat
5169,0.755,0.42,thin,thin
5170,0.885,0.5,thin,thin
5171,0.655,0.54,fat,fat
5172,0.605,0.5,fat,fat
5173,0.83,0.37,thin,thin
5174,0.91,0.55,thin,thin
5175,0.62,0.49,fat,fat
5176,0.7,0.54,fat,fat
5177,0.94,0.41,thin,thin
5178,0.605,0.58,fat,fat
5179,0.87,0.37,thin,thin
5180,0.61,0.38,fat,fat
5181,0.76,0.45,normal,normal
5182,0.62,0.72,fat,fat
5183,0.82,0.44,thin,thin
5184,0.695,0.38,normal,normal
5185,0.655,0.74,fat,fat
5186,0.605,0.35,normal,normal
5187,0.81,0.37,thin,thin
5188,0.985,0.39,thin,thin
5189,0.625,0.48,fat,fat
5190,0.815,0.71,fat,fat
5191,0.68,0.53,fat,fat
5192,0.64,0.52,fat,fat
5193,0.625,0.57,fat,fat
5194,0.88,0.61,normal,normal
5195,0.88,0.58,normal,normal
5196,0.795,0.51,normal,normal
5197,0.955,0.65,thin,thin
5198,0.955,0.79,normal,normal
5199,0.85,0.69,normal,normal
5200,0.94,0.8,normal,normal
5201,0.75,0.37,thin,thin
5202,0.785,0.49,normal,normal
5203,0.91,0.64,normal,normal
5204,0.62,0.36,normal,normal
5205,0.775,0.46,normal,normal
5206,0.95,0.66,thin,normal
5207,0.685,0.63,fat,fat
5208,0.84,0.73,fat,fat
5209,0.815,0.71,fat,fat
5210,0.92,0.7,normal,normal
5211,0.87,0.5,thin,thin
5212,0.885,0.62,normal,normal
5213,0.72,0.78,fat,fat
5214,0.705,0.58,fat,fat
5215,0.79,0.4,thin,thin
5216,0.985,0.55,thin,thin
5217,0.905,0.72,normal,normal
5218,0.645,0.36,normal,normal
5219,0.82,0.65,normal,normal
5220,0.755,0.61,fat,fat
5221,0.9,0.62,normal,normal
5222,0.705,0.76,fat,fat
5223,0.825,0.58,normal,normal
5224,0.83,0.43,thin,thin
5225,1.0,0.76,normal,normal
5226,0.885,0.68,normal,normal
5227,0.865,0.73,normal,normal
5228,0.86,0.8,fat,fat
5229,0.625,0.43,fat,fat
5230,0.82,0.4,thin,thin
5231,0.755,0.59,fat,fat
5232,0.965,0.75,normal,normal
5233,0.77,0.62,fat,fat
5234,0.92,0.63,normal,normal
5235,0.945,0.58,thin,thin
5236,0.895,0.41,thin,thin
5237,0.615,0.8,fat,fat
5238,0.77,0.69,fat,fat
5239,0.6,0.48,fat,fat
5240,0.735,0.65,fat,fat
5241,0.79,0.56,normal,normal
5242,0.635,0.46,fat,fat
5243,0.74,0.56,fat,fat
5244,1.0,0.67,thin,thin
5245,0.775,0.69,fat,fat
5246,0.72,0.46,normal,normal
5247,0.605,0.38,fat,fat
5248,0.66,0.43,normal,normal
5249,0.805,0.8,fat,fat
5250,0.715,0.35,thin,thin
5251,0.745,0.41,thin,normal
5252,0.7,0.7,fat,fat
5253,0.93,0.5,thin,thin
5254,0.775,0.79,fat,fat
5255,0.77,0.46,normal,normal
5256,0.805,0.42,thin,thin
5257,0.625,0.35,normal,normal
5258,0.74,0.79,fat,fat
5259,0.8,0.61,normal,normal
5260,0.905,0.63,normal,normal
5261,0.725,0.64,fat,fat
5262,0.685,0.41,normal,normal
5263,0.875,0.61,normal,normal
5264,0.625,0.7,fat,fat
5265,0.66,0.68,fat,fat
5266,0.865,0.69,normal,normal
5267,0.81,0.4,thin,thin
5268,0.965,0.53,thin,thin
5269,0.675,0.79,fat,fat
5270,0.775,0.51,normal,normal
5271,0.855,0.43,thin,thin
5272,0.97,0.41,thin,thin
5273,0.995,0.48,thin,thin
5274,0.78,0.56,normal,normal
5275,0.63,0.35,normal,normal
5276,0.89,0.56,thin,thin
5277,0.98,0.42,thin,thin
5278,0.785,0.58,normal,normal
5279,0.835,0.69,normal,normal
5280,0.665,0.78,fat,fat
5281,0.82,0.53,normal,normal
5282,0.71,0.61,fat,fat
5283,0.795,0.5,normal,normal
5284,0.705,0.37,normal,normal
5285,0.815,0.74,fat,fat
5286,0.615,0.54,fat,fat
5287,0.795,0.54,normal,normal
5288,0.745,0.37,thin,thin
5289,0.915,0.51,thin,thin
5290,0.8,0.66,fat,fat
5291,0.845,0.67,normal,normal
5292,0.99,0.43,thin,thin
5293,0.73,0.56,fat,fat
5294,0.81,0.65,normal,normal
5295,0.665,0.59,fat,fat
5296,0.745,0.53,normal,normal
5297,0.925,0.65,normal,normal
5298,0.7,0.45,normal,normal
5299,0.695,0.79,fat,fat
5300,0.725,0.59,fat,fat
5301,0.995,0.37,thin,thin
5302,0.995,0.6,thin,thin
5303,0.86,0.42,thin,thin
5304,0.64,0.54,fat,fat
5305,0.61,0.35,normal,normal
5306,0.62,0.67,fat,fat
5307,0.845,0.77,fat,fat
5308,0.835,0.75,fat,fat
5309,0.775,0.49,normal,normal
5310,0.87,0.4,thin,thin
5311,0.82,0.54,normal,normal
5312,0.765,0.76,fat,fat
5313,0.96,0.37,thin,thin
5314,0.76,0.73,fat,fat
5315,0.735,0.57,fat,fat
5316,0.61,0.4,fat,fat
5317,0.955,0.73,normal,normal
5318,0.955,0.46,thin,thin
5319,0.725,0.44,normal,normal
5320,0.625,0.64,fat,fat
5321,0.87,0.47,thin,thin
5322,0.675,0.4,normal,normal
5323,0.63,0.48,fat,fat
5324,0.905,0.65,normal,normal
5325,0.905,0.79,normal,normal
5326,0.785,0.45,thin,thin
5327,0.615,0.71,fat,fat
5328,0.89,0.62,normal,normal
5329,0.875,0.66,normal,normal
5330,0.855,0.39,thin,thin
5331,0.87,0.63,normal,normal
5332,0.78,0.42,thin,thin
5333,0.9,0.46,thin,thin
5334,0.98,0.5,thin,thin
5335,0.68,0.46,normal,normal
5336,0.64,0.49,fat,fat
5337,0.8,0.36,thin,thin
5338,0.62,0.79,fat,fat
5339,0.7,0.73,fat,fat
5340,0.675,0.4,normal,normal
5341,0.615,0.37,normal,normal
5342,0.845,0.38,thin,thin
5343,0.82,0.49,thin,thin
5344,0.695,0.63,fat,fat
5345,0.775,0.47,normal,normal
5346,0.85,0.65,normal,normal
5347,0.905,0.43,thin,thin
5348,0.715,0.7,fat,fat
5349,0.67,0.45,fat,normal
5350,0.66,0.64,fat,fat
5351,0.845,0.79,fat,fat
5352,0.72,0.49,normal,normal
5353,0.645,0.45,fat,fat
5354,0.615,0.48,fat,fat
5355,0.72,0.73,fat,fat
5356,0.645,0.71,fat,fat
5357,0.645,0.8,fat,fat
5358,0.965,0.57,thin,thin
5359,0.995,0.42,thin,thin
5360,0.855,0.48,thin,thin
5361,0.995,0.8,normal,normal
5362,0.705,0.75,fat,fat
5363,0.94,0.43,thin,thin
5364,0.62,0.64,fat,fat
5365,0.895,0.47,thin,thin
5366,0.735,0.59,fat,fat
5367,0.705,0.69,fat,fat
5368,0.97,0.49,thin,thin
5369,0.945,0.52,thin,thin
5370,0.98,0.63,thin,thin
5371,0.89,0.4,thin,thin
5372,0.73,0.69,fat,fat
5373,0.62,0.4,fat,fat
5374,0.8,0.36,thin,thin
5375,0.63,0.56,fat,fat
5376,0.795,0.6,normal,normal
5377,0.695,0.44,normal,normal
5378,0.63,0.56,fat,fat
5379,0.755,0.71,fat,fat
5380,0.875,0.5,thin,thin
5381,0.79,0.79,fat,fat
5382,0.775,0.41,thin,thin
5383,0.94,0.35,thin,thin
5384,0.94,0.53,thin,thin
5385,0.84,0.66,normal,normal
5386,0.6,0.65,fat,fat
5387,0.77,0.36,thin,thin
5388,0.64,0.59,fat,fat
5389,0.835,0.55,normal,normal
5390,0.775,0.63,fat,fat
5391,0.85,0.48,thin,thin
5392,0.705,0.37,normal,normal
5393,0.96,0.41,thin,thin
5394,0.625,0.8,fat,fat
5395,0.885,0.76,normal,normal
5396,0.84,0.77,fat,fat
5397,0.92,0.59,thin,thin
5398,0.965,0.67,thin,thin
5399,0.815,0.73,fat,fat
5400,0.64,0.67,fat,fat
5401,0.62,0.58,fat,fat
5402,0.645,0.53,fat,fat
5403,0.675,0.73,fat,fat
5404,0.895,0.39,thin,thin
5405,0.93,0.64,thin,normal
5406,0.945,0.61,thin,thin
5407,0.765,0.4,thin,thin
5408,0.915,0.78,normal,normal
5409,0.825,0.39,thin,thin
5410,0.705,0.68,fat,fat
5411,0.78,0.37,thin,thin
5412,0.77,0.72,fat,fat
5413,0.67,0.52,fat,fat
5414,0.95,0.42,thin,thin
5415,0.605,0.77,fat,fat
5416,0.73,0.61,fat,fat
5417,0.735,0.68,fat,fat
5418,0.605,0.61,fat,fat
5419,0.915,0.51,thin,thin
5420,0.6,0.52,fat,fat
5421,0.81,0.37,thin,thin
5422,0.9,0.67,normal,normal
5423,0.805,0.7,fat,fat
5424,0.67,0.52,fat,fat
5425,0.79,0.36,thin,thin
5426,0.72,0.54,fat,fat
5427,0.62,0.43,fat,fat
5428,0.63,0.43,fat,fat
5429,0.695,0.76,fat,fat
5430,0.64,0.43,fat,fat
5431,0.875,0.41,thin,thin
5432,0.66,0.45,fat,fat
5433,0.9,0.57,thin,thin
5434,0.7,0.6,fat,fat
5435,0.8,0.54,normal,normal
5436,0.65,0.55,fat,fat
5437,0.8,0.37,thin,thin
5438,0.995,0.68,thin,thin
5439,0.89,0.76,normal,normal
5440,0.66,0.6,fat,fat
5441,0.88,0.4,thin,thin
5442,0.605,0.65,fat,fat
5443,0.71,0.57,fat,fat
5444,0.695,0.63,fat,fat
5445,0.715,0.61,fat,fat
5446,0.77,0.7,fat,fat
5447,0.985,0.49,thin,thin
5448,0.73,0.55,fat,fat
5449,0.8,0.74,fat,fat
5450,0.98,0.58,thin,thin
5451,0.935,0.62,thin,thin
5452,0.7,0.68,fat,fat
5453,0.61,0.38,fat,fat
5454,0.78,0.73,fat,fat
5455,0.665,0.53,fat,fat
5456,0.76,0.49,normal,normal
5457,0.835,0.54,normal,normal
5458,0.655,0.66,fat,fat
5459,0.735,0.39,thin,thin
5460,0.905,0.72,normal,normal
5461,0.88,0.4,thin,thin
5462,0.855,0.68,normal,normal
5463,0.685,0.38,normal,normal
5464,0.605,0.44,fat,fat
5465,0.905,0.67,normal,normal
5466,0.68,0.74,fat,fat
5467,0.795,0.47,normal,thin
5468,0.955,0.55,thin,thin
5469,1.0,0.39,thin,thin
5470,0.92,0.71,normal,normal
5471,0.62,0.35,normal,normal
5472,0.875,0.5,thin,thin
5473,0.66,0.76,fat,fat
5474,0.63,0.36,normal,normal
5475,0.665,0.45,fat,fat
5476,0.75,0.42,normal,normal
5477,0.675,0.56,fat,fat
5478,0.715,0.58,fat,fat
5479,0.955,0.56,thin,thin
5480,0.66,0.73,fat,fat
5481,0.97,0.45,thin,thin
5482,0.75,0.53,normal,normal
5483,0.645,0.47,fat,fat
5484,0.64,0.71,fat,fat
5485,0.745,0.75,fat,fat
5486,0.66,0.49,fat,fat
5487,0.735,0.43,normal,normal
5488,0.91,0.57,thin,thin
5489,0.71,0.79,fat,fat
5490,0.63,0.44,fat,fat
5491,0.96,0.63,thin,thin
5492,0.945,0.38,thin,thin
5493,0.62,0.51,fat,fat
5494,0.935,0.5,thin,thin
5495,0.82,0.76,fat,fat
5496,0.925,0.36,thin,thin
5497,0.63,0.78,fat,fat
5498,0.675,0.76,fat,fat
5499,0.72,0.44,normal,normal
5500,0.78,0.51,normal,normal
5501,0.92,0.51,thin,thin
5502,0.94,0.52,thin,thin
5503,0.75,0.49,normal,normal
5504,0.795,0.38,thin,thin
5505,0.85,0.38,thin,thin
5506,0.745,0.64,fat,fat
5507,0.78,0.73,fat,fat
5508,0.89,0.43,thin,thin
5509,0.935,0.55,thin,thin
5510,0.935,0.57,thin,thin
5511,0.62,0.42,fat,fat
5512,0.94,0.8,normal,normal
5513,0.97,0.78,normal,normal
5514,0.865,0.72,normal,normal
5515,0.705,0.36,thin,normal
5516,0.66,0.49,fat,fat
5517,0.94,0.77,normal,normal
5518,0.885,0.56,thin,thin
5519,0.91,0.64,normal,normal
5520,0.765,0.4,thin,thin
5521,0.945,0.6,thin,thin
5522,0.685,0.78,fat,fat
5523,0.75,0.44,normal,normal
5524,0.7,0.69,fat,fat
5525,0.67,0.69,fat,fat
5526,0.65,0.37,normal,normal
5527,0.625,0.67,fat,fat
5528,0.655,0.53,fat,fat
5529,0.905,0.68,normal,normal
5530,0.94,0.4,thin,thin
5531,0.71,0.73,fat,fat
5532,0.975,0.37,thin,thin
5533,0.955,0.42,thin,thin
5534,0.705,0.63,fat,fat
5535,0.845,0.4,thin,thin
5536,0.82,0.62,normal,normal
5537,0.7,0.4,normal,normal
5538,0.82,0.47,thin,thin
5539,0.935,0.39,thin,thin
5540,0.725,0.37,thin,thin
5541,0.68,0.69,fat,fat
5542,0.81,0.64,normal,normal
5543,0.815,0.4,thin,thin
5544,0.805,0.51,normal,normal
5545,0.66,0.4,normal,normal
5546,0.97,0.36,thin,thin
5547,0.74,0.65,fat,fat
5548,0.795,0.64,fat,fat
5549,0.755,0.67,fat,fat
5550,0.775,0.36,thin,thin
5551,0.665,0.77,fat,fat
5552,0.645,0.8,fat,fat
5553,0.64,0.42,fat,fat
5554,0.81,0.8,fat,fat
5555,0.62,0.46,fat,fat
5556,0.825,0.36,thin,thin
5557,0.865,0.37,thin,thin
5558,0.91,0.59,thin,thin
5559,0.77,0.42,thin,thin
5560,0.82,0.36,thin,thin
5561,0.775,0.59,normal,normal
5562,0.935,0.78,normal,normal
5563,0.97,0.8,normal,normal
5564,0.665,0.75,fat,fat
5565,0.78,0.48,normal,normal
5566,0.65,0.59,fat,fat
5567,0.98,0.54,thin,thin
5568,0.655,0.38,normal,normal
5569,0.77,0.64,fat,fat
5570,0.845,0.71,normal,normal
5571,0.885,0.47,thin,thin
5572,0.765,0.61,fat,fat
5573,0.93,0.62,thin,thin
5574,0.945,0.45,thin,thin
5575,0.795,0.74,fat,fat
5576,0.975,0.69,thin,normal
5577,0.64,0.59,fat,fat
5578,0.675,0.44,normal,normal
5579,0.75,0.75,fat,fat
5580,0.87,0.62,normal,normal
5581,0.81,0.44,thin,thin
5582,0.96,0.79,normal,normal
5583,0.72,0.73,fat,fat
5584,0.715,0.45,normal,normal
5585,0.975,0.65,thin,thin
5586,0.915,0.78,normal,normal
5587,0.96,0.66,thin,thin
5588,0.975,0.75,normal,normal
5589,0.675,0.69,fat,fat
5590,0.935,0.52,thin,thin
5591,0.895,0.55,thin,thin
5592,0.625,0.79,fat,fat
5593,0.725,0.57,fat,fat
5594,0.845,0.77,fat,fat
5595,0.6,0.67,fat,fat
5596,0.815,0.45,thin,thin
5597,0.925,0.6,thin,thin
5598,1.0,0.63,thin,thin
5599,0.965,0.46,thin,thin
5600,0.65,0.68,fat,fat
5601,0.955,0.42,thin,thin
5602,0.61,0.41,fat,fat
5603,0.705,0.56,fat,fat
5604,0.905,0.4,thin,thin
5605,0.835,0.54,normal,normal
5606,0.88,0.48,thin,thin
5607,0.995,0.44,thin,thin
5608,0.86,0.68,normal,normal
5609,0.9,0.5,thin,thin
5610,0.695,0.51,fat,fat
5611,0.93,0.47,thin,thin
5612,0.78,0.72,fat,fat
5613,0.665,0.53,fat,fat
5614,0.78,0.61,fat,normal
5615,0.655,0.54,fat,fat
5616,0.62,0.51,fat,fat
5617,0.665,0.54,fat,fat
5618,0.965,0.65,thin,thin
5619,0.72,0.4,normal,normal
5620,0.885,0.42,thin,thin
5621,0.83,0.79,fat,fat
5622,0.815,0.56,normal,normal
5623,0.82,0.38,thin,thin
5624,0.61,0.35,normal,normal
5625,0.985,0.66,thin,thin
5626,0.605,0.52,fat,fat
5627,0.935,0.65,normal,normal
5628,0.985,0.54,thin,thin
5629,0.72,0.5,normal,normal
5630,0.94,0.7,normal,normal
5631,0.915,0.44,thin,thin
5632,0.68,0.74,fat,fat
5633,0.75,0.73,fat,fat
5634,0.76,0.78,fat,fat
5635,0.73,0.68,fat,fat
5636,0.91,0.38,thin,thin
5637,0.85,0.61,normal,normal
5638,0.935,0.64,thin,thin
5639,0.725,0.8,fat,fat
5640,0.815,0.55,normal,normal
5641,0.86,0.67,normal,normal
5642,0.97,0.56,thin,thin
5643,0.615,0.75,fat,fat
5644,0.945,0.7,normal,normal
5645,0.68,0.76,fat,fat
5646,0.925,0.79,normal,normal
5647,0.63,0.78,fat,fat
5648,0.97,0.68,thin,thin
5649,0.64,0.59,fat,fat
5650,0.68,0.75,fat,fat
5651,0.69,0.44,normal,normal
5652,0.67,0.79,fat,fat
5653,0.735,0.52,normal,normal
5654,0.85,0.54,normal,normal
5655,0.74,0.66,fat,fat
5656,0.845,0.61,normal,normal
5657,0.615,0.44,fat,fat
5658,0.855,0.45,thin,thin
5659,0.965,0.67,thin,thin
5660,0.935,0.57,thin,thin
5661,0.83,0.72,fat,fat
5662,0.67,0.63,fat,fat
5663,0.605,0.78,fat,fat
5664,0.835,0.37,thin,thin
5665,0.85,0.58,normal,normal
5666,0.94,0.59,thin,thin
5667,0.63,0.54,fat,fat
5668,0.63,0.62,fat,fat
5669,0.745,0.42,normal,normal
5670,0.63,0.47,fat,fat
5671,0.7,0.4,normal,normal
5672,0.615,0.53,fat,fat
5673,0.88,0.62,normal,normal
5674,0.735,0.65,fat,fat
5675,0.785,0.58,normal,normal
5676,0.615,0.58,fat,fat
5677,0.895,0.68,normal,normal
5678,0.815,0.5,normal,normal
5679,0.91,0.4,thin,thin
5680,0.665,0.7,fat,fat
5681,0.765,0.79,fat,fat
5682,0.815,0.64,normal,normal
5683,0.93,0.68,normal,normal
5684,0.675,0.7,fat,fat
5685,0.9,0.7,normal,normal
5686,0.8,0.62,normal,normal
5687,1.0,0.44,thin,thin
5688,0.73,0.6,fat,fat
5689,0.81,0.77,fat,fat
5690,0.805,0.6,normal,normal
5691,0.985,0.63,thin,thin
5692,0.86,0.49,thin,thin
5693,0.685,0.7,fat,fat
5694,0.89,0.68,normal,normal
5695,0.965,0.8,normal,normal
5696,0.785,0.7,fat,fat
5697,0.635,0.7,fat,fat
5698,0.62,0.62,fat,fat
5699,0.995,0.42,thin,thin
5700,0.655,0.47,fat,fat
5701,0.87,0.54,thin,thin
5702,0.665,0.6,fat,fat
5703,0.79,0.38,thin,thin
5704,0.615,0.5,fat,fat
5705,0.82,0.72,fat,fat
5706,0.7,0.64,fat,fat
5707,0.72,0.75,fat,fat
5708,0.97,0.38,thin,thin
5709,0.85,0.41,thin,thin
5710,0.64,0.35,normal,normal
5711,0.85,0.46,thin,thin
5712,0.815,0.7,fat,fat
5713,0.6,0.42,fat,fat
5714,0.625,0.71,fat,fat
5715,0.88,0.79,fat,fat
5716,0.78,0.49,normal,normal
5717,0.89,0.63,normal,normal
5718,0.655,0.74,fat,fat
5719,0.665,0.39,normal,normal
5720,0.85,0.65,normal,normal
5721,0.925,0.43,thin,thin
5722,0.83,0.65,normal,normal
5723,0.79,0.68,fat,fat
5724,0.975,0.51,thin,thin
5725,0.72,0.6,fat,fat
5726,0.945,0.37,thin,thin
5727,0.645,0.43,fat,fat
5728,0.68,0.47,fat,fat
5729,0.79,0.5,normal,normal
5730,0.955,0.44,thin,thin
5731,0.845,0.59,normal,normal
5732,0.94,0.76,normal,normal
5733,0.695,0.79,fat,fat
5734,0.615,0.76,fat,fat
5735,1.0,0.78,normal,normal
5736,0.785,0.55,normal,normal
5737,0.885,0.35,thin,thin
5738,0.895,0.55,thin,thin
5739,0.785,0.44,thin,thin
5740,0.895,0.37,thin,thin
5741,0.8,0.64,normal,normal
5742,0.86,0.49,thin,thin
5743,0.69,0.76,fat,fat
5744,0.67,0.41,normal,normal
5745,0.75,0.52,normal,normal
5746,0.88,0.38,thin,thin
5747,0.69,0.47,normal,normal
5748,0.625,0.7,fat,fat
5749,0.705,0.61,fat,fat
5750,0.65,0.5,fat,fat
5751,0.8,0.63,normal,normal
5752,0.645,0.49,fat,fat
5753,0.64,0.65,fat,fat
5754,0.775,0.55,normal,normal
5755,0.91,0.6,thin,thin
5756,0.625,0.46,fat,fat
5757,0.95,0.66,thin,normal
5758,0.845,0.77,fat,fat
5759,0.74,0.55,fat,normal
5760,0.89,0.48,thin,thin
5761,0.72,0.65,fat,fat
5762,0.785,0.59,normal,normal
5763,0.615,0.61,fat,fat
5764,0.93,0.44,thin,thin
5765,0.795,0.73,fat,fat
5766,0.615,0.72,fat,fat
5767,0.695,0.78,fat,fat
5768,0.695,0.41,normal,normal
5769,0.675,0.7,fat,fat
5770,0.99,0.69,thin,thin
5771,0.655,0.39,normal,normal
5772,0.89,0.71,normal,normal
5773,0.625,0.44,fat,fat
5774,0.8,0.78,fat,fat
5775,0.83,0.43,thin,thin
5776,0.92,0.51,thin,thin
5777,0.96,0.7,normal,normal
5778,0.98,0.73,normal,normal
5779,0.78,0.56,normal,normal
5780,0.8,0.7,fat,fat
5781,0.945,0.46,thin,thin
5782,0.68,0.45,normal,normal
5783,0.975,0.67,thin,thin
5784,0.655,0.74,fat,fat
5785,0.79,0.43,thin,thin
5786,0.695,0.67,fat,fat
5787,0.76,0.77,fat,fat
5788,0.745,0.38,thin,thin
5789,0.895,0.53,thin,thin
5790,0.74,0.41,normal,normal
5791,0.955,0.72,normal,normal
5792,0.9,0.65,normal,normal
5793,0.765,0.37,thin,thin
5794,0.705,0.52,fat,fat
5795,0.665,0.68,fat,fat
5796,0.995,0.51,thin,thin
5797,0.88,0.76,normal,normal
5798,0.895,0.73,normal,normal
5799,0.95,0.37,thin,thin
5800,0.81,0.45,thin,thin
5801,0.925,0.61,thin,thin
5802,0.93,0.68,normal,normal
5803,0.79,0.58,normal,normal
5804,0.665,0.73,fat,fat
5805,0.735,0.8,fat,fat
5806,0.905,0.71,normal,normal
5807,0.915,0.79,normal,normal
5808,0.62,0.63,fat,fat
5809,0.92,0.66,normal,normal
5810,0.725,0.38,thin,thin
5811,0.785,0.63,fat,fat
5812,0.605,0.4,fat,fat
